16,0.98,0.001,30,330.7,zero,0.36,19.79998779,lake,0.22,46.21832275,-91.68054199,0.01,0.028,zero,low,0.868,10,2.69
116.4,1.567,0.012,45,333.8,zero,0.821,14.09999847,pond,0.301,45.65414429,-69.92773438,0.129,0.008,zero,low,0.994,20,3.995
315,1.4,0.002,160,442,one,0.35,42.79998779,lake,0.357,48.0194397,-92.13330078,0,0.137,one,low,0.782,5,3.09
234,1.01,0.007,15,486.2,zero,0.48,17.3999939,lake,1.55,45.86248779,-89.61108398,0.05,0.047,zero,low,0.885,10,2.51
85,2.09,0.014,75,498.4,zero,0.34,7.899997711,lake,0.312,46.18887329,-89.82080078,0.179,0.108,zero,low,0.885,10,4.39
45.2,1.276,0.015,20,161.2,one,0.31,11.79999542,pond,0.318,43.29443359,-71.42913818,0.06,0.025,zero,low,1.069,15,3.756
37.7,1.327,0.013,10,36.9,zero,0.27,6.599998474,pond,0.196,43.92221069,-69.49438477,0.011,0.009,one,low,0.925,20,4.007
61,2.535,0.014,75,167.6,one,0.956,4.599998474,pond,0.051,43.33886719,-71.54162598,0.026,0.018,one,low,1.102,20,6.243
188,1.81,0.013,110,334.4,one,0.52,18.3999939,lake,0.623,46.51248169,-91.26940918,0.05,0.019,one,low,0.869,10,2.18
24.5,1.045,0.005,22.5,367.3,zero,0.655,5.399997711,lake,0.06,46.05999756,-91.72412109,0.005,0.0035,zero,low,0.869,10,3.22
91,1.79,0.012,130,333.8,zero,0.44,12.79999542,lake,0.143,46.19998169,-91.64996338,0.42,0.11,zero,low,0.87,10,1.22
200,2.81,0.007,200,423.1,zero,0.45,5.699996948,lake,0.079,47.7041626,-93.09716797,0.06,0.303,zero,low,0.797,5,1.82
20,2.5,0.001,15,436.5,one,0.37,37.59997559,reservoir,1.57,41.26248169,-75.75,0,0.012,one,low,0.697,20,8.9
86,1.11,0.005,34,454.2,one,0.324,33.5,lake,0.622,48.01998901,-91.98748779,0,0,one,low,0.786,5,2.51
26.9,2.009,0.036,45,87.8,one,0.543,32,pond,0.327,43.79165649,-70.57495117,0.06,0.049,one,low,0.959,20,2.122
173,1.82,0.01,115,514.2,one,0.9,9.799995422,lake,0.4,46.23886108,-89.46105957,0.17,0.142,one,low,0.885,10,2.57
33.1,2.311,0.009,20,454.2,one,0.359,6.199996948,lake,0.129,44.6958313,-74.32495117,0.016,0.08,one,low,0.917,20,5.542
53.7,2.609,0.031,55,157,one,0.971,8.099998474,swamp,0.034,43.24441528,-71.39581299,0.066,0.03,one,low,1.046,15,4.236
93,0.73,0.007,15,293.2,zero,0.43,13.19999695,lake,0.11,47.17749023,-88.590271,0,0.093,zero,low,0.833,15,2.1
65,0.99,0.003,59,401.4,zero,0.43,7.399997711,lake,0.052,45.61636353,-92.1472168,0.01,0,zero,low,0.83,5,1.22
136,1.14,0.002,64,427.3,zero,0.27,22.3999939,lake,0.125,48.05413818,-92.14996338,0.14,0.152,zero,low,0.774,5,2.95
45.3,1.83,0.006,15,530.1,one,0.256,22.59999085,lake,0.315,41.34997559,-75.17077637,0.015,0.043,zero,low,0.821,20,4.843
92.9,2.042,0.006,15,356.6,zero,0.434,5.5,pond,0.186,44.6305542,-71.35272217,0.021,0.024,one,low,1.324,25,5.61
181,0.96,0.062,40,944.9,many,0.43,18.5,lake,0.421,35.11248779,-83.02081299,0.115,0.34,one,low,1.178,30,1.21
29,1.96,0.048,60,385.6,zero,0.78,5.299999237,lake,0.172,45.78109741,-91.76245117,0.1,0.036,zero,low,0.862,5,1.27
40,1.11,0.007,39,346.3,zero,0.63,9.599998474,lake,0.12,45.23916626,-91.3805542,0.01,0.04,zero,low,0.859,5,1.99
98.3,1.418,0.012,90,62.5,one,0.741,17,pond,0.213,44.38748169,-69.19720459,0.024,0.02,zero,low,0.818,20,2.308
177,2.18,0.007,110,551.7,one,0.36,14.09999847,lake,0.059,47.85360718,-90.7935791,0.05,0.279,zero,low,0.792,10,3.07
119,1.82,0.01,85,521.5,one,0.43,106.6999512,lake,3.763,46.60302734,-88.15582275,0,0.237,one,low,0.905,15,3.43
17,1.1,0.005,17,340.5,zero,0.37,14.59999847,lake,0.684,46.5708313,-91.31243897,0.01,0.092,zero,low,0.865,10,3.22
20,1.19,0.009,27,315.5,zero,0.09,8.299995422,lake,0.208,46.22027588,-91.84832764,0.01,0,zero,low,0.861,10,1.82
28,1.23,0.012,30,318.5,zero,0.23,5.5,lake,0.069,46.21859741,-91.79162598,0.05,0.041,zero,low,0.864,10,1.51
23.5,1.14,0.007,35,480.1,zero,0.75,7.099998474,lake,0.191,45.80276489,-89.73327637,0.05,0.0665,zero,low,0.885,10,2.02
47,1.67,0.007,30,515.7,one,0.49,33.8999939,lake,1.148,46.20831299,-89.65911865,0.01,0.006,one,low,0.885,10,4.82
51.85,1.9795,0.007,20,409.7,few,0.2605,63.79998779,reservoir,3.612,43.78747559,-72.04162598,0.021,0.033,one,low,1.13,20,5.1065
78.6,1.917,0.011,45,530.4,many,0.344,1019,lake,5.674,44.08331299,-74.75830078,0.085,0.145,one,low,0.915,25,4.477
13,1.26,0.022,20,315.5,zero,0.42,8,lake,0.861,46.21109009,-91.86053467,0.09,0.013,zero,low,0.861,10,2.21
47,1.54,0.017,37,400.8,zero,1.69,16.5,lake,0.98,45.68527222,-91.61468506,0.15,0.26,zero,low,0.865,5,3.64
114.1,2.192,0.024,55,143.3,few,0.433,11.3999939,pond,0.048,44.18136597,-70.82635498,0.037,0,zero,low,0.961,25,3.223
63.4,1.18,0.01,30,216.4,zero,0.118,4.5,pond,0.019,45.31246948,-69.25830078,0.027,0.077,one,low,0.986,20,2.478
25,1.26,0.007,25,489.2,zero,0.51,6,lake,0.212,45.70635986,-89.55328369,0.19,0.048,zero,low,0.885,10,2.9
24,1.19,0.021,30,512.4,zero,0.92,14.59999847,lake,0.596,45.3458252,-89.27496338,0.11,0.078,zero,low,0.886,10,2.82
87,1.96,0.007,40,525.8,zero,0.58,31.59999085,lake,1.965,46.22497559,-89.17358398,0.02,0.061,zero,low,0.885,10,4.13
271.5,3.387,0.017,65,508.1,zero,0.619,4.5,pond,0.071,44.66525269,-71.72271729,0.043,0.023,one,low,1.539,20,4.4
137.7,3.641,0.003,20,579.4,one,0.466,28.19999695,lake,0.393,41.2833252,-75.48608398,0.035,0.088,zero,low,0.71,20,5.933
90.3,2.252,0.012,30,533.4,zero,0.399,9.5,pond,0.322,43.79443359,-74.14581299,0.039,0.001,one,low,0.914,20,5.131
80.2,2.063,0.022,40,152.4,many,0.136,6.5,pond,0.127,44.14581299,-70.79998779,0.02,0,one,low,0.961,20,2.423
16,1.74,0.035,26,334.1,zero,0.74,4.199996948,lake,0.09,45.28387451,-91.48248291,0.1,0,zero,low,0.856,5,2.84
74.6,1.32,0.006,5,317,zero,0.219,9.899993897,pond,0.698,44.42913818,-70.5166626,0.008,0.016,one,low,0.962,20,4.173
293,2.492,0.02,40,534.3,one,0.469,30.19999695,lake,0.897,44.00415039,-74.83331299,0.099,0.301,one,low,0.912,25,5.346
59,1.36,0.01,47,355.1,zero,0.43,23.19999695,lake,0.947,46.3180542,-91.5791626,0.02,0.046,zero,low,0.869,10,2.35
45,2.11,0.018,50,446.2,zero,0.62,7.099998474,lake,0.471,45.24081421,-90.53607178,0,0.032,zero,low,0.882,10,3.66
30.5,1.012,0.008,10,38.4,one,0.28,35.59997559,pond,0.396,44.10803223,-69.42272949,0.013,0.009,zero,low,0.829,20,3.431
109.1,2.095,0.015,80,429.8,zero,0.371,6,pond,0.084,41.31359863,-75.01605225,0.015,0.054,one,low,0.93,20,5.855
22.1,1.581,0.014,10,205.1,one,0.354,11.8999939,pond,0.337,42.6555481,-72.34716797,0.021,0.015,one,low,1.018,20,5.025
96.3,2.833,0.112,90,68.9,one,0.467,18.29998779,pond,0.153,44.48330689,-68.96386719,0.048,0.022,one,low,0.823,20,2.192
52,0.96,0.008,60,341.7,zero,0.59,30.09999085,lake,0.209,46.16525269,-92.97216797,0.05,0.033,zero,low,0.782,5,0.88
27.1,1.137,0.006,10,395,one,0.671,31.3999939,pond,1.515,42.89581299,-72.15411377,0.021,0.038,zero,low,1.024,25,5.608
41.7,1.115,0.027,20,10.3632,zero,0.929,30.79998779,pond,0.214,41.67498779,-70.32495117,0.535,0.878,one,low,0.945,20,7.166
90.8,1.639,0.008,15,797.4,one,0.145,4.199996948,pond,0.131,44.92080689,-70.52593994,0.021,0.019,one,low,1.004,25,4.381
62,1.48,0.119,150,122.5,one,0.92,9.899993897,pond,0.28,33.23608398,-82.8291626,0.421,0.195,one,low,1.076,10,0.67
167.6,2.768,0.027,40,487.1,few,0.374,36.69998169,lake,0.307,43.64581299,-75.05828857,0.052,0.408,one,low,0.888,30,5.694
192,2.061,0.006,112.5,375.2,one,0.3445,10.69999695,lake,0.045,41.2555542,-74.9541626,0.0245,0.055,one,low,0.978,20,5.197
21,2.055,0.067,25,16.2,zero,0.293,15.5,lake,0.309,29.17832947,-81.86828613,0.029,0.05,zero,low,1.204,5,5.85
41,1.18,0.014,35,344.4,zero,0.81,11,lake,0.153,46.52609253,-91.42327881,0.033,0.061,zero,low,0.864,10,1.56
77.2,2.277,0.026,55,95.1,one,0.585,53.5,pond,1.142,43.25415039,-71.5166626,0.02,0.012,zero,low,1.081,15,4.741
106.1,2.731,0.015,40,293.8,one,1.182,14.29999542,pond,0.06,42.8208313,-72.0111084,0.038,0.013,one,low,1.018,25,7.124
122.4,9.37,0.121,100,15.24,few,2.002,18.69999695,lake,0.182,41.55413818,-71.47912598,0.447,1.497,one,low,0.955,20,21.211
36.9,1.398,0.009,15,405.4,zero,0.501,38.79998779,lake,1.098,43.22497559,-72.76245117,0.004,0,zero,low,0.885,25,4.631
16,0.84,0.004,24,431,zero,0.63,6.299999237,lake,0.088,46.19970703,-91.1416626,0.04,0.022,zero,low,0.88,10,0.77
38.5,1.185,0.009,25.5,365.8,zero,0.575,34.69998169,lake,0.773,46.34164429,-91.59161377,0.005,0.074,zero,low,0.867,10,3.31
26,1.08,0.019,43,374.9,zero,1.11,19.79998779,lake,0.808,45.76193237,-91.74499512,0.19,0.076,zero,low,0.862,5,1.6
52.9,2.269,0.006,20,392,zero,0.404,25.69999695,lake,1.598,43.46191406,-72.05554199,0.02,0.012,one,low,1.12,20,6.462
107,1.32,0.005,52,460.3,zero,0.32,27.59999085,lake,0.115,47.94165039,-92.09997559,0,0.018,one,low,0.79,5,2.61
47.9,2.242,0.007,20,550.5,one,0.469,11.3999939,pond,0.18,43.95553589,-74.59997559,0.013,0.048,one,low,0.913,25,6.528
17,0.98,0.012,4,431.3,zero,0.84,7.899997711,lake,0.356,47.62081909,-92.82495117,0.04,0.058,zero,low,0.797,5,3.92
16,1.01,0.002,20,508.7,zero,0.3,16.19999695,lake,0.301,46.01525879,-89.39801025,0.01,0.23,zero,low,0.885,10,3.76
13,1.15,0.022,27,289.3,zero,0.5,10.59999847,lake,0.256,45.96499634,-92.34301758,0,0,zero,low,0.828,5,1.6
223,5.338,0.018,225,431,zero,0.223,6,pond,0.033,41.63470459,-75.37078857,0.035,0,one,low,0.703,20,7.007
30,2.805,0.005,105,14.3,zero,0.374,45.5,lake,0.971,29.23249817,-81.85467529,0.019,0.062,zero,low,1.204,5,1.99
151,1.33,0.004,55,445,zero,0.247,5.899997711,lake,0.066,48.03192139,-91.9352417,0.12,0.137,one,low,0.787,5,2.63
77,1.5,0.017,66,588.3,zero,0.169,11.79999542,lake,0.082,47.9138794,-90.94360352,0.1,0.544,one,low,0.791,10,1.62
92.9,0.537,0.006,15,676.4,one,0.14,8.5,lake,0.288,45.5352478,-69.23272705,0.019,0.691,one,low,0.995,25,1.623
164,1.58,0.01,65,435.6,one,0.5,16.19999695,lake,0.293,47.96386719,-92.01245117,0.01,0.062,one,low,0.789,5,2.94
280,0.85,0.01,40,886.7,many,0.59,35.19998169,lake,1.993,35.41665649,-82.92773438,0.016,0.715,one,low,1.439,30,2.03
30.8,1.104,0.012,10,80.8,zero,0.312,9.199996948,lake,0.256,45.0166626,-67.69580078,0.018,0,one,low,1.331,25,3.236
122.9,2.158,0.043,40,451.1,one,0.676,5.699996948,lake,0.032,42.8805542,-72.71942139,0.214,0.121,one,low,0.947,25,2.411
41,1.63,0.044,32,458.1,zero,0.243,11.8999939,lake,0.558,47.89663696,-92.14801025,0.3,0.046,zero,low,0.791,5,2.78
78,1.98,0.021,64,391.7,one,1.59,23.3999939,lake,2.486,45.58331299,-92.04162598,0.03,0.235,zero,low,0.837,5,2.82
44,1.49,0.008,34,411.5,zero,0.27,7.399997711,lake,0.209,48.31246948,-92.18743897,0.05,0,one,low,0.716,5,2.68
23.6,3.065,0.076,50,156.7,zero,0.51,9.899993897,pond,0.096,43.5958252,-70.9083252,0.103,0.047,one,low,0.961,20,2.515
43,3.442,0.053,45,22.6,zero,0.231,13.5,lake,0.113,28.35638428,-82.46887207,0.016,0.017,zero,low,1.391,10,4.94
52.8,2.909,0.029,25,131.9784,one,1.186,9,pond,0.125,41.90969849,-71.64996338,0.045,0.041,one,low,0.961,20,5.971
104.1,2.809,0.039,45,88.4,one,0.473,9.699996948,pond,0.302,43.98248291,-70.31719971,0.026,0.019,one,low,0.945,20,2.943
27.6,14.25,1.154,60,188.1,few,0.066,18.79998779,pond,0.079,44.28747559,-73.55554199,0.026,0.017,one,low,0.948,15,4.404
11,0.87,0.004,10,516.6,zero,0.36,17.8999939,lake,0.357,45.9486084,-88.95831299,0.01,0,zero,low,0.884,10,2.42
137.3,4.241,0.066,125,88.4,one,0.381,5,pond,0.139,45.027771,-68.39440918,0.037,0.021,one,low,0.842,20,2.171
65.5,2.662,0.024,35,523.3,many,0.433,923,lake,19.701,44.03942871,-74.61108398,0.022,0.094,one,low,0.915,25,5.95
36.4,1.852,0.012,20,157.6,many,0.679,256.1999512,lake,5.468,43.20913696,-71.25,0.033,0.03,one,low,0.986,15,5.577
0,1.09,0.004,30,545.6,one,0.38,16.79998779,lake,0.117,41.00524902,-75.5055542,0.01,0.647,one,low,0.708,20,1.83
38,1.6,0.02,34,543.5,one,0.158,14.59999847,lake,0.725,47.9541626,-90.9541626,0.05,0.1,one,low,0.791,10,1.82
70,3.01,0.014,35,333.756,zero,0.9,11.3999939,pond,0.074,42.55413818,-71.9541626,0,0.005,one,low,0.999,25,5.55
86,1.75,0.012,52,389.5,one,0.36,12.09999847,lake,0.168,48.27636719,-92.17913818,0,0.071,one,low,0.719,5,3.53
65.1,2.532,0.039,30,336.8,one,0.292,48.19998169,lake,0.626,41.5,-75.12634277,0.035,0.005,one,low,0.834,20,4.756
24.7,1.802,0.029,15,170.4,few,0.319,103.3999634,lake,2.735,43.61526489,-71.5958252,0.02,0.005,one,low,1.13,20,4.896
17,1.88,0.022,15,262.7,zero,0.593,6.699996948,lake,0.208,46.44415283,-85.72442627,0.03,0.053,zero,low,1.194,15,3.06
21,1.28,0.021,25,373.4,zero,0.71,11.79999542,lake,0.285,45.61108398,-91.83221436,0.13,0.098,zero,low,0.852,5,2.36
33,2.68,0.029,25,18.5928,one,1.67,35.69998169,pond,1.06,42.027771,-70.82745361,0.08,0.462,one,low,0.958,20,7.4
172.4,3.023,0.019,50,579.1,one,0.478,14.8999939,pond,0.124,41.17971802,-75.41082764,0.055,0.687,one,low,0.72,20,5.878
128.3,4.716,0.126,80,41.4528,one,1.867,8.599998474,reservoir,0.048,41.54025269,-71.52496338,0.213,1.121,one,low,0.955,20,13.013
63.3,2.697,0.023,35,531.3,many,0.476,514,lake,4.293,43.8999939,-74.58331299,0.034,0.246,one,low,0.913,25,6.44
265,1.25,0.027,35,1103.4,few,0.58,18.09999085,lake,0.563,35.06246948,-83.2208252,0.041,0.632,few,low,1.256,30,1.89
15.5,1.21,0.01,12.5,488,zero,0.43,26.79998779,lake,0.46,46.02081299,-90.14996338,0.01,0,zero,low,0.885,10,2.665
27.95,1.637,0.021,17.5,16.764,zero,0.463,39.19998169,pond,0.764,41.3999939,-71.66662598,0.0275,0.036,zero,low,0.953,20,4.853
35,1.368,0.009,5,8.2296,zero,0.573,4.199996948,pond,0.107,41.70193481,-70.1338501,0.022,0.016,zero,low,0.944,20,5.585
20,0.98,0.035,28,332.2,zero,0.19,6.399997711,lake,0.101,46.54998779,-91.27496338,0,0,zero,low,0.867,15,0.79
5,1.06,0.003,30,399,zero,0.54,6.899997711,lake,0.128,45.26748657,-88.66607666,0.128,0.016,zero,low,0.884,10,1.87
37.4,1.446,0.033,20,149.4,zero,0.313,7.299999237,pond,0.102,44.08331299,-71,0.017,0.001,one,low,0.965,25,2.526
40,5.78,0.086,35,337.7,one,0.41,13.59999847,pond,0.442,41.6583252,-75.70831299,0.46,0.089,one,low,0.697,10,8.42
135,0.92,0.036,35,1042.4,one,0.48,6.699996948,lake,0.152,35.1013794,-83.0791626,0.007,0.144,one,low,1.181,30,1.62
157,1.505,0.008,73,433.1,one,0.295,56,lake,0.702,48.0874939,-91.88885498,0.01,0.04,one,low,0.782,5,2.62
105.4,2.143,0.022,10,565.1,few,0.25,56.09997559,lake,1.822,43.43054199,-74.38830566,0.077,0.368,one,low,0.886,25,5.829
96,1.65,0.013,71,411.2,few,0.36,21.8999939,lake,0.244,48.13748169,-92.03747559,0.01,0.015,one,low,0.758,5,2.44
58,0.71,0.047,20,731.5,many,0.48,212.1999512,reservoir,55.827,35.24026489,-83.06164551,0.039,0.078,one,low,1.32,30,0.99
56,2.805,0.03,130,498.4,zero,0.26,14.19999695,lake,0.283,45.7694397,-89.05828857,0.12,0.0435,one,low,0.884,10,2.375
19,1.73,0.03,23,388.9,zero,1.19,11.69999695,lake,0.776,45.7833252,-91.77136231,0.06,0.007,zero,low,0.862,5,3.88
5,1.46,0.013,27,324.9,zero,0.49,18.19999695,lake,0.954,46.49163818,-91.29577637,0.043,0.086,zero,low,0.869,10,2.22
36,1.36,0.015,28,450.5,zero,0.316,47.29998779,lake,0.198,48.0222168,-91.97216797,0.05,0.022,one,low,0.787,5,2.75
48,0.68,0.048,25,490.4,one,0.67,11.5,lake,0.16,34.52999878,-84.27911377,0.004,0.007,one,low,1.501,25,1
146,2.06,0.016,105,585.2,one,0.26,10.8999939,lake,0.339,48.0166626,-90.61108398,0.1,0.193,one,low,0.798,10,2.52
19,1.1,0.098,80,446.2,few,0.9,10.3999939,lake,0.367,34.45220947,-84.2880249,0.014,0.011,one,low,1.468,25,1.12
12.5,1.007,0.008,17.5,507.5,few,0.375,15,lake,0.299,46.1583252,-89.52081299,0.01,0.049,zero,low,0.885,10,2.32
26.7,2.119,0.036,20,111.3,one,0.329,13.29999542,pond,0.241,43.96109009,-70.81439209,0.036,0.004,one,low,0.961,20,3.256
47.75,1.4285,0.033,70,4.572,one,1.6495,19.09999085,pond,0.08,41.67080689,-70.2208252,0.0635,1.016,one,low,0.944,20,7.005
44,1.265,0.007,7.5,502.3,zero,0.3,27,lake,0.576,46.027771,-89.5736084,0.03,0.0275,zero,low,0.885,10,3.015
24,2.025,0.063,29,310.3,zero,0.875,7.099998474,lake,0.25,45.75692749,-92.41827393,0.16,0.033,zero,low,0.811,5,4.07
29,2.03,0.01,10,272.2,zero,0.405,5.799999237,lake,0.116,46.34915161,-84.86633301,0,0,zero,low,1.184,15,5.97
100,2.38,0.062,64,566.9,zero,0.45,5.899997711,lake,0.033,48.01248169,-90.0680542,0.12,0.399,one,low,0.817,10,4.26
23.6,1.83,0.015,15,246.3,few,0.262,87.29998779,lake,4.456,43.4708252,-71.29998779,0.02,0.015,one,low,1.062,20,3.897
11,1.38,0.032,25,488.9,zero,0.8,11.69999695,lake,0.201,45.2833252,-89.1685791,0.102,0.103,zero,low,0.886,10,1.83
42,2.03,0.053,68,394.7,zero,1.29,4.099998474,lake,0.076,45.68249512,-92.01361084,0.18,0.175,zero,low,0.844,5,1.49
31.9,1.879,0.027,25,272.2,zero,0.447,8.199996948,pond,0.08,43.41247559,-71.36108398,0.019,0.015,one,low,1.075,20,3.835
20,2.33,0.004,5,22.5552,one,0.69,18.19999695,pond,0.203,42.06246948,-70.85272217,0,0,one,low,0.959,20,8.32
16,1.29,0.02,20,483.1,zero,0.93,9.299995422,lake,0.224,45.43136597,-88.85717773,0.122,0.051,zero,low,0.884,10,1.66
12,1.28,0.037,23,335.9,zero,0.21,12.09999847,lake,0.528,46.53833008,-91.30554199,0.03,0,zero,low,0.867,10,0.81
92.4,2.874,0.049,70,308.8,zero,0.56,6,pond,0.033,44.59082031,-70.66662598,0.03,0,zero,low,0.971,25,4.388
49.7,1.595,0.017,5,97.8,zero,0.335,39.59997559,pond,2.04,44.76303101,-68.55578613,0.012,0.034,one,low,0.844,20,4.45
17.8,1.76,0.013,10,57.3,one,0.292,13.8999939,pond,0.742,44.30999756,-68.29052734,0.006,0.01,one,low,1.361,25,4.536
34,1.39,0.018,29,573.3,one,0.154,8.299995422,lake,0.189,47.94720459,-90.91247559,0.06,0.344,one,low,0.791,10,2.02
42,3.876,0.163,35,140.8176,one,2.207,13,pond,0.054,41.71386719,-71.72912598,0.035,0,one,low,0.96,20,4.843
40,1,0.06,25,1064.4,many,0.46,574,reservoir,59.393,35.17498779,-83.14996338,0.063,0.081,one,low,1.27,30,1.11
100.2,1.774,0.006,20,369.7,many,0.247,469.0998535,pond,36.567,45.25,-69.73327637,0.019,0.009,one,low,0.993,25,3.608
112.9,1.338,0.02,52.5,3,zero,0.868,18.59999085,pond,0.233,43.87081909,-69.7810669,0.017,0.0115,one,low,0.834,20,4.836
14.9,1.657,0.013,5,4.6,one,0.596,26.09999085,pond,0.739,44.03747559,-68.61108398,0.008,0.007,zero,low,1.343,25,6.879
32.2,3.495,0.029,15,324.6,one,1.067,7,reservoir,0.058,41.17221069,-75.98883057,0.019,0.006,zero,low,0.698,20,9.637
41.5,1.576,0.017,20,114,zero,0.349,33.19998169,pond,0.555,45.31332398,-68.4486084,0.025,0,one,low,0.986,15,3.774
45.35,1.4685,0.013,17.5,401.1,one,0.2155,11.09999847,pond,0.221,44.90386963,-70.4083252,0.014,0.013,one,low,0.991,25,3.5675
216.2,2.498,0.056,75,36.6,one,0.671,16.59999085,pond,0.277,43.43746948,-70.60412598,0.041,0.053,one,low,0.952,15,3.376
16,1.13,0.011,10,496.8,zero,0.6,6.599998474,lake,0.205,45.9083252,-89.215271,0.04,0.005,zero,low,0.885,10,3.11
14,1.62,0.035,35,513.9,zero,0.62,10.69999695,lake,0.834,46.26998901,-89.7255249,0.01,0,zero,low,0.885,10,0.69
45.6,3.696,0.041,20,462.7,zero,0.409,8.699996948,pond,0.109,41.22775269,-75.2555542,0.034,0.019,one,low,0.77,20,7.741
28.7,2.058,0.048,10,502.9,one,0.211,28,pond,1.182,43.5874939,-72.13330078,0.02,0.052,one,low,1.12,20,4.381
118.4,2.444,0.028,35,664.8,one,0.476,38.5,pond,0.322,44.04998779,-71.8916626,0.022,0.01,one,low,1.138,25,4.377
125.7,1.444,0.026,90,6.1,one,0.43,27,pond,0.601,44.37219238,-68.70831299,0.01,0.021,one,low,1.2,20,2.529
110.8,9.82,0.219,150,62.1792,one,3.413,6.399997711,pond,0.027,42.06665039,-71.29577637,0.276,0.028,one,low,0.961,20,8.769
70.1,1.995,0.021,35,490.7,few,0.203,13.5,pond,0.288,45.5055542,-70.03747559,0.021,0,one,low,0.994,20,4.42
10,1.42,0.012,15,335,zero,0.3,10.5,lake,0.341,46.2227478,-91.66522217,0.03,0,zero,low,0.869,10,2.71
69.6,4.934,0.109,20,260.9,one,0.626,7.699996948,lake,0.129,41.09805298,-75.27746582,0.203,0.576,one,low,0.756,20,5.851
16,1.03,0.091,20,513,many,0.53,260.6999512,lake,33.144,34.77026367,-83.42883301,0.072,0.043,few,low,1.564,25,0.72
16,1.92,0.015,25,324.6,zero,0.37,32.69998169,lake,0.212,46.18746948,-91.77496338,0.029,0.074,zero,low,0.865,10,4.09
38.5,2.526,0.037,30,174.7,zero,0.644,34.09997559,lake,0.965,43.7041626,-71.10827637,0.02,0.017,zero,low,0.984,25,2.539
24.4,3.139,0.104,10,68.9,one,0.744,15.19999695,pond,0.275,44.49221802,-68.96746826,0.017,0.025,one,low,0.822,20,3.99
17,1.43,0.026,20,7.6,one,0.64,5.699996948,pond,0.026,41.91802979,-70.61108398,0.02,0.365,one,low,0.955,20,4.52
33,2.14,0.075,45,504.5,one,0.65,8.5,lake,0.264,45.32220459,-89.21942139,0.145,0.092,one,low,0.886,10,2.66
116,2.929,0.094,55,485.6,few,0.393,8.399993897,pond,0.156,43.54721069,-74.06109619,0.101,0.132,one,low,0.898,20,4.373
67,1.698,0.023,35,23.2,few,0.358,98.69995117,lake,3.068,44.7694397,-67.25,0.017,0.003,one,low,1.959,25,2.996
85,4.015,0.017,105,31.1,few,4.721,64.19995117,lake,0.536,28.48249817,-81.78942871,0.017,0.09,one,low,1.243,5,6.08
11.8,3.132,0.081,10,4.572,zero,0.791,14.09999847,pond,0.458,41.69387817,-70.00775147,0.382,0.062,zero,low,0.943,20,5.529
118,1.44,0.017,44,588.3,zero,0.173,5.599998474,lake,0.031,47.91247559,-90.92498779,0.05,0.255,zero,low,0.791,10,2.75
67,4.849,0.011,75,28.7,one,1.768,68.79998779,lake,2.043,28.61248779,-81.85272217,0.016,0.209,one,low,1.231,5,6.14
96,1.83,0.032,44,373.4,one,0.47,54.09997559,lake,2.761,48.29443359,-92.25,0,0,zero,low,0.719,5,3.28
43.3,2.1565,0.027,25,307.9,few,0.1965,4.399997711,pond,0.031,43.25,-72.35827637,0.0205,0.018,zero,low,1.066,15,6.201
29.4,1.192,0.02,10,52.4,zero,0.354,44.79998779,lake,0.57,44.84997559,-67.55828857,0.022,0.003,one,low,1.419,25,2.942
21.6,2.146,0.034,25,251.8,zero,0.42,9.699996948,pond,0.207,43.2833252,-71.94165039,0.012,0.003,one,low,1.106,20,4.308
29.1,1.341,0.015,10,299.6,one,0.27,50.79998779,pond,1.131,43.64831543,-71.2041626,0.015,0.011,one,low,1.029,25,3.813
104,2.47,0.032,60,594.4,one,0.18,12,lake,0.473,47.96386719,-90.71661377,0.04,0.125,one,low,0.794,10,3.79
54,2.08,0.056,71,381.3,zero,1.71,4.099998474,lake,0.11,45.55914307,-92.08221436,0.22,0.063,zero,low,0.832,5,1.07
58,1.829,0.022,35,333.8,one,0.574,16.59999085,pond,0.139,41.56665039,-75.07080078,0.041,0.026,one,low,0.801,20,5.004
57.1,3.293,0.077,45,309.7,one,0.948,41.19998169,pond,1.223,44.34997559,-71.6416626,0.02,0.033,one,low,1.208,25,4.989
104.9,8.42,0.184,65,19.2024,one,1.698,13.3999939,pond,0.075,41.94165039,-71.02911377,0.13,0.033,one,low,0.959,20,8.346
150,1.88,0.032,65,51.2,one,0.299,36.3999939,lake,0.878,44.9055481,-67.62493897,0.022,0.024,one,low,1.357,25,2.036
102,3.88,0.061,85,34.4424,one,1.5,13.29999542,pond,0.154,41.35830689,-72.5847168,0.02,0.154,one,low,0.953,20,7.88
5,1.24,0.016,10,499.3,zero,0.51,62.29998779,lake,2.631,46.19998169,-89.77636719,0.069,0.071,zero,low,0.885,10,2.47
42,1.72,0.036,27,390.1,one,0.53,4.799999237,lake,0.06,48.25,-92.16247559,0.05,0.029,one,low,0.722,5,3.34
50,2.44,0.064,58,380.1,one,0.46,82.69995117,lake,4.451,48.22497559,-92.21496582,0.08,0.276,one,low,0.726,5,3.16
36,0.8,0.035,60,914.4,many,0.37,199.5999756,lake,12.688,35.1333313,-82.94165039,0.041,0.06,one,low,1.179,30,1.04
17,1.01,0.016,18,328.3,zero,0.33,26.5,lake,0.418,46.54443359,-91.22888184,0.01,0,zero,low,0.869,15,1.77
