normal,415,no,no,271.9,106,231.9,116,247,110,9.3,3,True
normal,415,no,no,230.3,110,77.9,87,247.1,105,13.2,4,False
normal,415,yes,no,216.9,61,207.4,120,221.7,110,17.5,5,True
normal,510,no,no,189,100,118.5,99,248.1,87,17.1,6,False
normal,408,no,no,131.1,129,160.5,94,206.9,88,5.6,9,True
new,510,no,no,178.6,83,213.1,103,198,119,10.9,5,False
old,415,yes,no,220.7,100,170.2,89,278.4,73,15,4,True
old,415,no,no,220.1,100,182.2,112,250.3,98,11.6,8,False
old,408,no,no,217.6,87,279,71,250.7,65,10.4,4,True
new,510,no,no,145,76,240.7,112,197.1,134,7.1,4,False
normal,408,yes,no,89.5,94,339.9,106,172.9,76,7.9,1,True
old,408,no,yes,201.4,85,101.3,60,258.5,113,11.9,5,False
old,415,no,no,132.2,122,169.9,101,150.1,123,12.9,11,True
old,415,no,no,168.4,117,217.1,129,81.6,100,11.8,7,False
normal,415,no,no,276.9,105,246.9,94,254.4,107,10.3,3,True
normal,415,no,no,34,133,278.6,61,129.6,120,11.5,3,False
old,408,no,no,287.1,83,218.4,124,151.5,42,11,4,True
new,408,no,no,93.3,83,199.6,114,206.2,104,6.5,4,False
new,510,no,no,78.6,106,187.3,110,184.2,111,7.4,5,True
new,510,no,no,144.8,84,164.9,141,231.5,75,8.2,4,False
old,408,no,no,298.1,113,228,119,228.1,98,8.2,4,True
new,408,no,no,199.2,80,123.2,84,82.3,77,9.6,4,False
old,408,no,no,247.7,77,269.5,108,167.3,82,9.6,7,True
old,510,no,yes,232.4,96,211.9,118,273,102,5,5,False
old,510,no,no,255.1,124,230.6,110,218,69,8.5,5,True
old,408,no,no,187.4,86,169.3,116,153.4,88,11.7,3,False
old,510,no,yes,201.4,100,246.5,117,154.8,131,12.9,4,True
new,415,yes,no,237.7,98,207.1,121,182.2,95,4.5,4,False
normal,415,no,no,153.2,70,231.7,91,115.1,80,9.8,3,True
old,408,no,no,203.9,109,234,123,160.7,65,17.8,4,False
old,408,no,yes,148.7,95,198.6,55,187,113,10.4,7,True
normal,408,no,yes,139.8,58,253.8,110,252.8,113,11.1,6,False
old,415,no,no,350.8,75,216.5,94,253.9,100,10.1,9,True
old,510,yes,no,204.4,135,219.1,90,222.7,114,10.5,6,False
new,510,no,no,281.1,113,236.1,82,230.1,60,10.9,3,True
old,510,no,yes,189.8,126,163.3,133,264.8,126,7.5,3,False
old,415,yes,no,135.1,95,134.1,102,223.1,81,12.3,2,True
normal,408,no,no,210.4,80,176.6,96,149.7,56,15.5,4,False
old,415,no,no,304.6,56,157.6,101,188.2,116,12.4,1,True
normal,408,no,no,165.4,100,115.7,87,193.8,118,12.8,5,False
normal,510,yes,yes,225.7,117,119.6,122,193.2,125,14,7,True
old,408,yes,no,183.8,113,164.7,110,111,87,10.1,4,False
normal,408,no,no,226.3,88,306.2,81,200.9,120,7.8,11,True
old,408,no,no,142.3,75,122.8,106,229.5,94,12.8,9,False
normal,415,no,no,162.1,86,155,86,189.7,87,11,9,True
normal,415,no,no,158.1,117,115.2,149,182.4,92,11.8,7,False
normal,415,no,no,162.5,86,165.4,112,163.7,67,13.4,6,True
old,415,no,yes,276.3,149,252,112,132.5,85,8.7,3,False
old,510,no,no,159.5,103,275.5,90,176.7,126,10.1,2,True
normal,510,no,no,220.9,107,192.2,97,161,74,12.2,2,False
normal,415,yes,no,346.8,55,249.5,79,275.4,102,13.3,9,True
old,408,no,no,239.9,84,174.8,106,209.5,93,9.8,2,False
normal,415,no,no,267.9,80,145.4,143,273.3,119,14.9,1,True
old,415,no,yes,104.9,115,237.6,125,263.4,104,7.7,6,False
normal,510,yes,yes,136.8,91,200.8,61,133.7,67,10.3,9,True
old,408,no,yes,166,114,174.5,103,244.9,68,10.2,6,False
normal,415,yes,no,159.7,86,197.5,76,121.6,105,13.9,6,True
old,415,no,no,223,121,110.1,98,188.7,107,7.1,12,False
old,415,no,no,118.4,126,249.3,97,227,56,13.6,3,True
normal,408,no,yes,110.3,71,182.4,108,183.8,88,11,8,False
normal,510,no,yes,187.5,124,146.6,103,225.7,129,6.4,6,True
normal,415,no,no,172.1,105,211.7,99,182.2,105,11.6,6,False
normal,415,no,no,248.7,109,220,118,265.7,78,13.2,2,True
old,408,no,no,157.8,96,160,120,198.8,112,13.7,6,False
normal,510,no,no,109,88,259.3,120,182.1,119,13.3,3,True
old,510,no,no,92.6,85,177.6,92,159.8,72,14.4,4,False
normal,510,no,no,225.9,78,243.1,83,84.1,94,13.5,2,True
old,408,no,no,210.2,109,199.4,81,173.3,94,9.9,4,False
normal,415,no,no,269,120,233.7,120,179.3,61,7.3,4,True
normal,510,no,yes,175.2,68,199.2,73,219.8,99,13.2,6,False
normal,510,no,yes,96.6,59,315.4,98,163.3,117,6.2,4,True
normal,510,no,no,172.7,95,139.1,90,174.3,99,11.7,1,False
normal,510,yes,no,275.4,89,186.7,66,201.3,87,9.4,2,True
normal,415,no,yes,221.6,74,288.4,100,240.3,105,9,2,False
new,510,no,no,250.3,100,260.6,90,195,104,13.3,2,True
normal,415,no,no,190.5,91,178.4,75,162.4,113,13.1,5,False
normal,415,no,yes,216,125,232.3,104,215.5,100,9.3,4,True
new,415,yes,no,251.5,105,212.8,104,157.8,67,9.3,4,False
old,415,no,yes,67.7,67,147.1,116,288.3,103,12.3,2,True
normal,415,yes,no,132.9,86,168.1,121,196.3,102,7.8,3,False
old,510,no,no,225.4,104,110.7,90,134.1,109,15.3,5,True
old,510,no,yes,177.3,95,211.8,102,240.2,108,9.3,7,False
normal,415,yes,no,191.9,91,256.1,110,203.7,101,14.3,6,True
old,415,no,no,209.4,49,237.4,117,239.2,98,9.8,11,False
old,415,no,no,273.8,97,289.7,106,269.1,126,5.8,3,True
old,415,no,no,143.1,114,138.1,119,199.4,100,8.9,3,False
normal,415,no,no,154.4,165,168.3,121,239.9,81,11.7,4,True
old,408,no,yes,141.3,127,152,96,218.8,114,8.1,3,False
normal,408,no,no,269.8,94,227,125,212.2,135,4.7,6,True
normal,415,no,yes,181.7,88,237.4,106,209.1,111,9.5,5,False
old,415,no,no,143,100,193.4,89,59.5,81,12.3,8,True
old,415,no,no,183,112,72.9,99,181.8,78,9.5,19,False
old,415,yes,no,158.1,101,315.1,96,176.1,108,13.9,2,True
normal,408,no,no,230,87,103.2,138,309.6,136,11.3,3,False
old,408,yes,no,199.6,89,211.4,96,72.4,84,11,4,True
old,408,no,no,176.4,115,158.8,128,306.6,107,9.3,3,False
old,510,yes,yes,162.3,91,279.3,79,192.7,131,11.7,2,True
normal,415,no,yes,243.4,96,102.3,115,217.8,95,12.2,3,False
old,415,no,no,303,93,175.6,89,135.2,102,10.4,5,True
normal,510,no,yes,129.8,87,183.4,110,169.4,40,14.3,6,False
old,408,no,no,282.8,108,246.3,89,256.4,96,10.3,1,True
normal,415,no,no,214.3,145,268.5,135,241.2,92,10.8,13,False
normal,510,no,no,328.1,106,151.7,89,303.5,114,8.7,3,True
old,408,no,yes,235.4,92,160.9,71,211.9,99,8.9,2,False
normal,415,no,no,263.4,148,230.3,69,170.6,101,11.4,5,True
normal,510,no,yes,228.2,85,249.2,114,93.5,89,10.2,7,False
new,510,no,no,321.6,107,251.6,115,141.1,158,11.3,3,True
normal,415,no,no,145.4,98,334.1,109,209.8,72,8.8,2,False
normal,415,no,no,278,102,266.4,114,224.1,118,13.1,4,True
new,408,no,yes,192.9,60,179.2,87,185.5,137,18.7,7,False
old,415,no,no,190.2,107,209.2,75,102.1,136,14.2,5,True
normal,510,no,no,176.3,85,93.4,125,207.2,107,9.6,1,False
normal,415,no,no,299.5,125,226.7,92,210.7,134,13.7,4,True
new,415,no,no,228.1,77,176.3,102,224.5,119,7.5,1,False
normal,408,no,no,208.4,102,326.1,96,201.9,73,10.1,8,True
normal,415,no,yes,281.2,93,178.2,101,244.2,129,6.4,5,False
old,408,no,no,296.4,99,214.8,89,133.9,107,11.4,3,True
normal,415,no,yes,160.3,87,202.4,101,191.1,122,7.4,3,False
old,510,no,no,291.8,143,214.3,134,151.2,119,9.9,2,True
normal,415,no,no,248.6,59,199.1,126,112.5,117,6.5,3,False
normal,415,no,no,217.8,91,220.6,97,277.3,89,10.3,6,True
old,510,no,no,206.4,122,128,102,194.5,84,8.8,5,False
normal,510,no,no,125,96,294.5,114,205.7,75,10.2,4,True
new,415,no,yes,88.5,87,178.8,108,228.7,96,11.5,3,False
old,415,no,no,174.7,151,148,56,168.2,109,15.8,3,True
new,415,no,yes,149.4,111,131.8,113,132.7,87,6.7,2,False
normal,408,yes,no,246.4,110,182,98,157.6,106,12.1,2,True
old,510,no,no,73.7,66,160.5,132,214.2,67,13,6,False
old,415,no,yes,185.6,109,167.3,89,171.6,100,10.7,3,True
old,415,no,yes,240.6,92,204.2,99,297,82,12.7,9,False
old,415,yes,no,200,98,205.4,106,323.7,96,8.9,2,True
old,415,no,yes,174.5,101,245.6,105,172.8,76,10.3,9,False
old,415,no,no,236.4,73,287.3,120,192,94,13.8,4,True
old,510,no,no,189.3,77,220.9,105,238.7,117,9.2,5,False
normal,408,yes,no,211.3,61,105.6,119,175.9,63,9.7,4,True
normal,415,no,no,210.7,46,215.6,116,170.4,79,13.2,3,False
new,510,no,no,288.1,112,258,92,192.4,90,10.2,4,True
normal,408,no,yes,214.3,129,289.8,55,312.5,130,10.6,4,False
old,408,no,yes,157.8,83,161.5,56,271.5,100,8.7,2,True
old,415,no,no,150,98,232.4,101,261.2,123,12.5,6,False
normal,510,yes,no,162.4,131,167,102,128.9,118,11.4,2,True
normal,510,no,no,125.4,158,269.1,83,238.6,103,11,7,False
old,415,no,no,158.4,92,188,117,219.7,125,13.5,4,True
old,415,no,no,144.6,115,258.8,66,253.2,113,7.4,9,False
new,510,yes,yes,196.8,89,254.9,122,138.3,126,20,6,True
normal,415,no,no,205.7,80,221.4,103,206.2,117,14.2,5,False
old,415,no,no,210.9,90,272.2,101,304.3,86,10.6,5,True
old,415,no,no,185,117,223.3,94,222.8,91,12.6,2,False
normal,415,no,no,155,110,133.4,104,176.1,84,7,4,True
normal,408,no,no,186.9,79,182.6,105,143.1,90,4.2,14,False
normal,415,yes,no,145,89,175.8,102,223.7,151,16.7,3,True
normal,510,no,yes,189.7,66,212.8,65,165.7,108,10,5,False
old,510,no,no,338.4,86,234.6,97,264.8,139,14.8,4,True
normal,415,no,yes,151.2,118,228,82,169.8,113,5.6,17,False
normal,415,yes,yes,195.5,113,171.6,96,204,85,13.5,9,True
old,510,no,no,110.4,122,242.9,103,170.4,75,13.9,5,False
old,415,no,no,96.8,92,142.6,103,210.1,115,10.9,5,True
normal,415,no,no,232.7,97,208.2,85,194.3,113,10.2,7,False
normal,415,no,no,236.9,93,197.7,113,309.1,78,11.4,7,True
old,408,no,no,147.9,109,228.4,117,299.7,90,9.6,9,False
normal,415,yes,no,189.1,122,223.2,92,269,116,13.9,3,True
old,510,no,yes,224.7,121,294,131,290,61,9.8,6,False
old,408,no,no,252.3,120,243.8,98,284.4,96,9.2,2,True
new,408,no,yes,199.1,100,221.8,103,65.7,91,4.2,1,False
normal,510,no,no,160.1,64,208.7,123,199.7,84,7.6,12,True
old,415,no,yes,182.1,66,213.6,65,193,108,13.4,9,False
new,415,yes,yes,171.9,96,198.4,111,321.7,76,10.5,1,True
old,415,no,yes,152.1,114,89.3,67,194.6,111,7.5,6,False
old,415,no,yes,199.5,119,135,90,184.6,49,10.9,3,True
old,415,no,no,151.6,119,198.1,93,173.4,91,11.6,3,False
normal,408,no,no,298.1,112,201.3,100,214.7,88,9.7,4,True
normal,510,no,no,211.3,100,228.4,91,217.1,77,6.3,5,False
normal,415,no,no,154,122,329.8,88,288,117,5.6,2,True
new,415,yes,yes,147.4,117,262.8,110,202,97,10.9,5,False
normal,415,no,no,268.3,114,185.5,111,264.6,88,6.3,7,True
normal,415,no,no,234.6,126,200.7,76,171.1,81,8.1,2,False
new,510,no,no,313.2,103,216.3,151,218.4,106,12.8,4,True
normal,510,no,no,210.1,126,248.9,108,158.6,88,14.4,2,False
old,510,no,no,128.7,100,227.1,67,178.1,135,9.2,4,True
old,408,no,no,130.5,66,80.9,102,221.6,116,11.2,5,False
normal,415,no,no,229.7,129,336,104,192.8,128,9.6,1,True
old,415,no,no,97.5,113,268.1,69,255.3,62,13.2,4,False
old,415,no,no,212.8,102,189.8,137,170.1,105,10.6,4,True
old,510,no,no,176.4,62,201,124,150.4,138,11.2,2,False
normal,415,no,no,208.4,112,189.5,116,264.4,101,16.8,1,True
normal,415,no,yes,102.4,102,225.3,104,182.3,97,7.1,5,False
old,415,no,yes,322.4,92,283.2,107,209.5,111,6.7,3,True
old,415,no,yes,221.8,143,210.6,115,221.8,109,12.4,9,False
normal,415,no,no,93.5,110,213.3,79,171.7,83,8.9,4,True
old,510,no,no,245.8,102,264.7,90,111.7,103,11.2,7,False
old,510,no,no,264.5,117,194,111,262.7,111,7.5,4,True
normal,415,no,yes,30.9,113,187,113,230.8,101,8.6,7,False
normal,415,no,yes,84.3,116,267.2,127,167.7,75,8.3,6,True
old,408,no,no,137.1,94,209.8,83,238.4,114,8.6,4,False
normal,415,yes,no,273.3,66,263.6,121,165.2,84,12,7,True
normal,408,no,no,226.3,88,223,107,255.6,92,13,3,False
normal,415,no,no,240,83,134.1,106,189.1,84,9.3,2,True
old,415,no,yes,143.2,99,169.9,91,221.6,77,11.6,1,False
normal,415,no,no,278.9,110,190.2,67,255.2,84,11.7,7,True
normal,415,no,no,7.9,100,136.4,83,156.6,89,12.1,1,False
old,415,no,no,97,96,213.1,79,322.2,79,10.8,3,True
old,408,no,no,143.6,119,238.5,119,173.6,89,10.9,4,False
old,408,yes,yes,147.2,103,160.1,96,184,120,7.7,2,True
normal,415,no,no,207.6,68,251.6,123,191.6,100,10.9,6,False
old,408,no,no,321.3,99,167.9,93,193.6,106,8,4,True
old,415,no,yes,217.5,123,233.7,84,163.9,99,9,3,False
old,415,yes,no,261.1,96,170.9,120,71.1,89,0,0,True
normal,510,no,yes,193.7,91,246.1,96,138,92,14.6,3,False
normal,408,no,no,221.9,112,278.2,122,288.1,85,7.1,5,True
old,408,no,no,114.9,119,239.7,91,165.3,112,12.6,5,False
normal,415,no,no,115.5,75,218.1,111,254.9,98,11.5,7,True
old,408,no,yes,241.7,84,165.8,84,160.6,80,11.3,3,False
old,415,no,no,234.9,136,270.8,134,219.3,101,13.9,2,True
new,415,no,yes,191.7,109,193,86,149.4,93,11.1,4,False
old,415,no,no,278.4,121,252.2,139,202.3,96,13.7,1,True
new,415,no,no,101.7,71,223.2,102,182.1,112,7.3,3,False
old,510,no,no,267,97,204.3,151,246.9,67,11.3,7,True
new,415,no,no,236.8,102,167.1,87,280.2,115,9.7,3,False
normal,510,yes,no,251.4,118,196.6,80,192,53,11,2,True
old,415,no,no,248.2,128,211.2,96,147.1,117,10,6,False
normal,510,no,no,73.3,86,161.4,82,239.6,76,8.2,3,True
old,415,yes,no,198.7,70,209.5,106,281.9,126,12.4,4,False
normal,510,no,no,271.4,119,190.4,102,284.7,118,11.1,6,True
normal,510,no,yes,210,116,232.7,89,168.8,94,5.9,4,False
old,510,yes,no,249.9,95,242.5,104,151.7,121,15.3,6,True
normal,415,no,no,141.1,92,249.1,126,136,73,10.8,2,False
new,510,no,no,144.1,111,224.8,89,132.9,110,13.6,3,True
old,415,no,no,158.5,93,294.7,69,146.2,116,16.6,3,False
old,415,no,no,249.8,96,261.9,92,166.8,108,12.7,4,True
normal,408,no,no,214.7,68,158.6,138,123.4,114,9.4,4,False
normal,408,yes,yes,265.9,113,215.8,94,108.1,82,14,12,True
old,408,yes,yes,128.2,138,274.5,113,298.9,130,8.8,7,False
old,415,yes,no,230.9,132,243.2,99,182.4,57,11,2,True
old,510,no,yes,196,85,107.1,119,205.9,110,9.7,1,False
old,408,no,no,271.2,110,213.5,80,201.8,102,13.2,4,True
normal,415,no,no,223.9,75,155.7,109,150.2,143,7.3,9,False
normal,408,no,no,267.9,114,223,74,262.7,90,11.3,3,True
old,415,no,no,138.5,96,159.7,117,212.7,91,7.7,3,False
old,415,no,no,159.1,114,231.3,117,143.2,91,8.8,3,True
old,415,no,no,179.4,70,143,93,116.3,113,11.2,5,False
old,510,no,no,210.6,96,249.2,85,191.4,88,12.4,1,True
old,510,no,no,146.5,121,169.9,125,238.8,112,8.2,5,False
normal,510,no,no,182.6,75,188.6,67,137.7,81,9.5,3,True
normal,415,no,no,194.1,121,176.6,110,302.8,136,7,7,False
normal,415,no,no,128.3,121,197.1,93,138.4,152,12.2,5,True
old,408,no,no,184.5,97,351.6,80,215.8,90,8.7,4,False
old,415,no,no,240.7,82,269.4,85,187.1,74,10.1,3,True
old,408,no,no,168.6,92,187.7,107,216.5,95,14.4,8,False
new,510,yes,no,47.8,120,178.9,123,152.6,96,13.3,7,True
old,415,no,no,90.6,130,170.6,100,137.4,74,5.4,9,False
normal,415,no,no,286.6,73,223.2,108,203.7,107,11.5,5,True
old,415,no,no,187.9,110,197,117,167,108,4.8,4,False
normal,510,no,no,325.4,73,127.8,100,209.9,98,9.3,10,True
old,415,no,yes,221.9,114,254.7,84,250.5,117,7.2,5,False
normal,415,yes,no,225.3,134,108.2,87,139.6,132,17.3,9,True
new,510,no,no,159.5,99,119.7,149,173.9,126,6.8,3,False
normal,510,yes,no,197.7,99,188.8,106,254.6,80,19.2,4,True
normal,415,no,no,136.1,112,272.9,96,220.2,104,4.4,2,False
old,415,no,no,271.1,108,237,122,239.9,122,9.8,5,True
normal,510,no,no,6.6,107,359.3,142,252.5,131,5.6,3,False
old,415,no,no,120.3,108,240.4,84,216.4,74,7.7,3,True
old,510,yes,no,127.3,108,251.3,81,135,88,10.3,3,False
new,415,no,no,182.1,106,134.9,106,152.3,75,10,3,True
normal,408,no,no,169.3,111,139.5,69,197,87,12,3,False
old,510,no,no,296,93,226.4,117,246.8,98,12.3,10,True
old,408,no,no,166.8,109,236,117,307.6,77,9.3,1,False
normal,510,no,no,225.1,90,279.5,127,233.8,103,8.8,4,True
normal,415,no,yes,237.2,85,213.1,100,192.7,87,10.7,4,False
old,408,no,no,167.8,72,211,99,153.5,109,10.5,6,True
normal,510,no,no,223.2,109,127.5,86,289.3,83,14.5,4,False
old,510,yes,yes,172.1,119,223.6,133,150,94,13.9,20,True
normal,415,no,no,217.1,115,258.6,92,173.7,117,12.6,6,False
old,408,no,no,154.7,84,177.8,125,172.9,90,5.9,2,True
normal,510,no,no,138.3,116,236,138,179.1,110,9.6,4,False
old,510,no,no,242.1,69,235.2,150,237.7,106,10,5,True
normal,415,no,no,133.8,61,158.8,96,189.6,92,10.5,2,False
normal,408,yes,yes,209.9,79,226.1,88,101.8,103,11.4,2,True
old,408,no,yes,253.7,84,229.2,109,190.5,123,9.2,5,False
new,415,no,no,121.7,48,125.8,112,261.6,122,8.3,2,True
normal,408,yes,yes,234.5,130,195.2,116,268.8,94,11.4,4,False
normal,415,no,no,294.3,83,172.1,104,177.3,105,5.8,7,True
normal,408,no,no,196.1,87,236.8,66,182.3,75,11.9,1,False
old,415,yes,no,145.9,69,208.2,141,180.9,106,14.4,10,True
old,415,no,no,281.6,103,152.7,82,196.8,86,7.4,3,False
normal,415,no,no,82.7,94,157.5,130,205.9,81,10.6,4,True
old,415,no,yes,198.1,86,177,86,180.5,92,6.8,6,False
old,408,no,no,150.6,125,169.1,126,221.2,104,10.4,8,True
old,415,no,yes,183.8,102,183.4,123,235,52,11.6,7,False
normal,510,yes,no,300.4,113,210.8,93,173.4,121,11.9,3,True
normal,510,no,no,145.6,59,287.9,131,181.7,121,9.2,4,False
normal,415,no,no,184.7,60,262,73,239.5,120,12.3,6,True
old,510,no,no,102.6,89,246,77,170.5,140,9.1,4,False
normal,415,yes,no,276.5,122,195.6,79,210.3,78,7.2,3,True
new,408,no,no,186.1,98,254.3,57,214,127,14.6,7,False
old,510,yes,no,194.2,106,249.4,105,254.9,129,12.9,1,True
normal,408,no,no,240.8,105,192.8,93,253.4,69,7.6,3,False
normal,408,yes,no,54.8,74,239.8,93,214.4,91,13.4,5,True
old,415,no,yes,281.1,83,143.7,130,239.4,128,11.2,9,False
new,510,no,no,259.4,116,269.7,109,175.3,130,9.5,3,True
normal,415,no,no,112.1,122,157.9,86,271.6,104,11.1,5,False
normal,510,yes,no,115,65,122.3,96,245,75,6.4,1,True
normal,415,no,no,145.4,92,172.8,103,183.9,43,9.3,3,False
old,415,no,no,203.4,100,190.9,104,196,119,8.9,4,True
normal,415,no,no,221.4,69,195.2,53,120.6,91,13.7,4,False
old,510,no,no,302.8,143,189.8,69,214.9,114,10.9,4,True
old,510,no,no,127.1,102,247.7,106,207.7,75,5,3,False
old,415,no,no,224.9,105,250,101,216.1,73,6.7,5,True
old,510,no,no,223.6,86,244.8,139,94.2,81,9.5,7,False
normal,415,no,no,214.4,112,261.5,97,280.8,112,14.8,3,True
old,415,no,no,228.1,86,156,97,227.9,124,10.6,9,False
new,408,no,no,138.1,115,158.2,82,215.7,118,10.3,2,True
old,408,yes,no,122.4,98,223.8,116,267.5,148,11.6,5,False
normal,415,no,no,222,99,215.9,122,204.1,131,8.2,5,True
normal,415,no,yes,174.7,92,232.1,105,305.4,98,8.9,2,False
old,415,no,no,284.4,89,157,113,242.8,91,8.4,8,True
old,415,no,yes,164.5,95,228.7,82,194.7,97,7.4,1,False
old,510,no,no,220.9,100,279.6,76,239.8,107,13.5,9,True
old,510,no,no,78.3,119,198.2,94,248.5,94,12.1,4,False
old,408,no,yes,270,58,235.5,108,194.3,57,7.8,6,True
normal,510,no,no,219.2,73,167,65,161.4,119,10,5,False
old,408,yes,no,160.6,101,202,125,221.7,100,8.8,2,True
normal,415,no,yes,168.9,98,226.3,117,165.5,96,14.3,3,False
normal,415,no,no,289.3,73,179.8,86,186.7,94,6.4,7,True
normal,510,no,no,226.1,105,201.5,107,246.2,98,10.3,5,False
old,415,no,no,239.7,47,282.9,110,238.4,88,8.7,3,True
normal,415,no,yes,183.1,88,147.4,89,350.2,108,11.3,7,False
old,510,no,no,245.2,91,217.2,92,243.1,128,13.9,6,True
old,415,no,yes,232.9,90,152.1,94,344.3,82,10.7,6,False
old,408,no,no,254.6,107,249.4,89,229.6,77,9,18,True
normal,415,no,no,243.4,88,147.1,155,156.4,80,9.7,4,False
normal,408,no,no,272.4,112,252.2,91,255.4,112,10.9,5,True
old,415,no,no,164.9,115,126.5,96,238.5,125,10,9,False
normal,415,no,yes,168,81,163.2,125,172.7,120,8,2,True
normal,415,no,yes,95,89,167.9,92,200.6,79,11.2,2,False
old,415,yes,no,143.2,60,179.5,159,171.8,122,6.2,4,True
old,408,no,no,177.1,120,218.1,123,183.8,93,12.7,5,False
old,510,yes,no,196.2,129,176.5,86,232.4,108,15.2,1,True
old,415,no,no,264,108,132.2,75,177.7,91,10.6,8,False
normal,408,no,no,165,129,202.6,113,172.3,94,12.5,7,True
normal,415,no,no,194.8,116,209.9,93,194.1,100,12.8,3,False
old,415,no,no,317.8,60,152.9,100,123.4,63,10.4,7,True
old,415,no,no,126,89,147,95,280.2,97,5.6,4,False
normal,510,no,no,293.8,94,169.6,62,160.4,103,13.7,9,True
normal,415,no,yes,155.2,131,244.5,106,122.4,68,10.7,3,False
normal,415,yes,no,286.1,101,306.1,94,232.8,89,10.3,1,True
normal,415,no,no,135.2,76,161,98,129.3,105,9,6,False
normal,510,yes,no,241,120,231.8,96,220.2,67,9.9,1,True
normal,408,no,no,143.7,116,170.7,99,287.7,95,7.8,5,False
old,408,yes,no,159.4,47,269.3,53,179.8,103,13.7,2,True
normal,510,no,yes,152.2,119,227.1,91,195.7,103,12.3,5,False
new,415,yes,no,132.1,42,138.9,88,192.6,119,9.1,1,True
normal,415,no,no,136.4,104,202.5,110,230.7,86,11.5,1,False
old,415,yes,yes,130.1,90,167,128,244.7,80,13.6,5,True
normal,510,no,no,179.4,108,263.2,74,133.3,78,13.4,7,False
old,510,no,no,157.1,134,184.9,122,197.2,59,8.5,5,True
old,415,no,no,234.4,61,179.3,111,285.5,117,10.4,6,False
old,408,yes,no,312.4,110,231.1,73,120.1,78,10.6,2,True
normal,408,no,no,239.8,125,214.8,111,143.3,81,8.7,5,False
old,510,no,no,156.8,100,171.5,93,149.1,97,11.2,10,True
new,408,no,yes,131.5,98,230.2,111,283.7,87,10,3,False
old,510,yes,yes,234.6,84,214.9,119,196.7,69,8,2,True
normal,408,no,no,126.3,102,166.8,85,187.8,135,9.4,2,False
old,415,yes,no,147.6,126,284.1,84,170.2,87,8.1,7,True
old,415,no,no,250.5,89,146.1,84,164.2,60,8.4,3,False
new,408,no,no,290.1,143,245.7,97,147,80,7.4,4,True
old,408,no,no,245.9,113,210.8,94,187.9,108,10.4,8,False
old,415,no,no,272.1,111,268.5,118,213.8,105,8.5,10,True
normal,408,no,no,146.8,133,171.7,73,234.5,69,9.9,3,False
old,415,no,no,291.6,99,221.1,93,229.2,110,14,9,True
old,415,no,yes,140.1,59,223.4,111,257.9,73,3.8,10,False
old,510,no,no,236.6,109,169.9,107,212.3,118,11.1,2,True
new,408,no,no,241.2,134,116.5,114,152.2,91,10.6,4,False
old,408,no,no,269.8,106,228.8,101,257.5,106,10.1,8,True
normal,415,no,no,137.2,111,165.9,119,182.3,72,14.3,4,False
old,408,yes,yes,173.1,85,203.9,107,122.2,78,14.6,15,True
normal,415,no,no,98.2,88,180.5,69,223.6,69,9.3,2,False
old,415,no,no,58.2,94,138.7,118,136.8,91,11.9,1,True
old,415,no,no,209.1,104,189.4,96,214.4,83,14.8,4,False
old,408,yes,no,167.7,94,93.7,121,241.3,115,13.4,1,True
old,510,no,yes,160.3,45,221.5,70,261.6,109,5.6,1,False
normal,415,yes,no,148.2,96,220.4,111,134.2,97,9.2,1,True
normal,415,no,no,205.2,106,99.5,122,189.5,75,13.4,3,False
old,415,no,no,112.6,80,124.4,86,234.9,88,8.1,3,True
old,415,no,yes,178.1,110,212.8,100,226.3,123,10,6,False
old,510,no,no,255.1,93,266.9,97,197.7,118,8.8,3,True
old,415,no,yes,144.5,35,262.3,101,226.5,82,12,7,False
normal,408,no,no,285.7,124,230.9,106,230.7,140,14.8,7,True
normal,415,no,no,196.5,88,158.6,129,269.3,118,6.8,3,False
normal,415,yes,no,236.8,141,265.3,101,152.4,77,9.5,2,True
new,415,no,no,105.6,129,258.2,129,213.1,77,8.7,3,False
new,415,yes,no,169.7,96,131.8,94,245.1,86,14.2,4,True
old,415,no,yes,218.5,61,196.7,74,151.1,103,9.9,4,False
old,510,yes,no,196.7,100,210.2,109,173.8,83,7.8,1,True
new,415,no,no,138.1,115,196.5,55,213.9,100,11.7,4,False
old,415,no,no,226.4,101,276.8,60,213.4,82,12.3,4,True
normal,408,no,no,115.3,99,224.7,117,152.5,98,18,2,False
old,415,no,no,256.6,119,230.8,98,236,97,12.2,5,True
normal,408,no,no,127.9,107,271.2,124,202.2,76,12.5,5,False
normal,415,no,no,272.6,83,248.7,74,197.4,111,9.5,2,True
normal,408,no,no,158.3,71,168.3,119,139.9,119,6.6,6,False
normal,415,no,no,221,94,308.2,72,233.2,94,10.1,5,True
normal,415,no,yes,214.2,80,253,152,156.4,109,10.3,2,False
new,510,no,no,239.9,120,261.6,88,207.1,88,8.9,4,True
old,408,no,no,161.6,104,196.3,119,294.8,111,13.8,2,False
new,415,no,no,271.9,104,171.4,104,239.2,111,13.8,4,True
new,408,no,no,160.4,68,102.6,103,235.3,106,9.1,5,False
old,510,no,no,254.2,97,262,88,256.3,82,13.6,6,True
normal,510,no,yes,133.1,114,221.2,82,131.6,103,6.8,3,False
normal,408,yes,no,197.6,105,177.5,96,126.8,100,9.2,1,True
new,408,no,no,131.2,98,162.9,97,159,106,8.2,6,False
